Facility_name,Pop_served,State,Health,Contaminant,Result_value,State_MCL
OH5001911,6159,OH,Y,2950,0.111,0.08
NY3920070,38,NY,Y,1032,1.19,0.3
NY3920080,120,NY,Y,1017,300,250
NY3905000,30,NY,Y,1028,0.64,0.3
NY3905000,30,NY,Y,1028,0.444,0.3
OH4800911,20291,OH,Y,2950,0.081,0.08
NY4530264,25,NY,Y,1052,340,270
NY3907973,1100,NY,Y,1017,726,250
NY3905489,25,NY,Y,1017,550,250
OH1502812,801,OH,Y,2950,0.082,0.08
NY4600064,428,NY,Y,2950,81.93,80
NY4830037,201,NY,Y,2950,85.15,80
OH2565912,40,OH,Y,1005,0.016,0.01
NY3921704,938,NY,Y,1032,0.731,0.3
NY3521017,25,NY,Y,2210,10.2,5
NY3906087,25,NY,Y,1032,4.86,0.3
NY3906087,25,NY,Y,1032,6.26,0.3
OH2570722,150,OH,Y,2950,0.092,0.08
TX0580013,315,TX,Y,1040,14,10
TX0660002,2923,TX,Y,1005,0.039,0.01
TX0660024,38,TX,Y,1005,0.015,0.01
TX0670030,273,TX,Y,2456,0.068,0.06
TX0750044,30,TX,Y,1005,0.018,0.01
TX0730003,2226,TX,Y,2950,0.086,0.08
TX0730004,5013,TX,Y,1005,0.029,0.01
TX0730004,5013,TX,Y,1005,0.025,0.01
TX0730004,5013,TX,Y,1005,0.026,0.01
TX1550037,744,TX,Y,1005,0.011,0.01
TX1650006,25,TX,Y,4006,92,30
TX1650111,138,TX,Y,1005,0.012,0.01
TX1520274,25,TX,Y,1025,4.4,4
TX1650048,120,TX,Y,1040,19,10
TX1010760,120,TX,Y,4000,31,15
TX1250030,1890,TX,Y,4006,45,30
TX1520149,54,TX,Y,1005,0.019,0.01
TX1650022,102,TX,Y,1040,13,10
TX1650022,102,TX,Y,1005,0.014,0.01
TX1650022,102,TX,Y,1040,14,10
TX1650084,195,TX,Y,1005,0.011,0.01
TX1700694,111,TX,Y,4010,9,5
TX1520080,159,TX,Y,1040,14,10
TX1520080,159,TX,Y,1040,15,10
TX1520149,54,TX,Y,1005,0.017,0.01
TX1520149,54,TX,Y,1025,5.5,4
TX1520149,54,TX,Y,1005,0.015,0.01
TX1520005,3600,TX,Y,1005,0.016,0.01
TX1520005,3600,TX,Y,1005,0.022,0.01
TX1520062,204,TX,Y,1025,4.3,4
TX1520062,204,TX,Y,1025,4.2,4
TX1380011,264,TX,Y,1040,11,10
TX1380011,264,TX,Y,1040,15,10
TX1100004,428,TX,Y,1025,5.1,4
TX0710066,141,TX,Y,1005,0.015,0.01
TX0750002,2430,TX,Y,1005,0.025,0.01
TX0670015,220,TX,Y,2456,0.073,0.06
TX0680012,257,TX,Y,1005,0.018,0.01
TX0680012,257,TX,Y,1005,0.016,0.01
TX0830001,2417,TX,Y,1040,11,10
TX0830001,2417,TX,Y,1005,0.035,0.01
TX0730004,5013,TX,Y,1005,0.015,0.01
TX0730004,5013,TX,Y,1005,0.015,0.01
TX0850014,286,TX,Y,2950,0.1,0.08
TX1520279,192,TX,Y,1025,5.4,4
TX1520188,261,TX,Y,1025,5.4,4
TX1530005,55,TX,Y,1005,0.016,0.01
VT0020791,273,VT,Y,2456,0.065,0.06
TX1520188,261,TX,Y,1025,6,4
TX1650131,100,TX,Y,1040,12,10
TX1520198,70,TX,Y,1025,4.6,4
TX1520198,70,TX,Y,1005,0.013,0.01
TX1520301,350,TX,Y,1005,0.014,0.01
TX1520301,350,TX,Y,1025,4.9,4
TX1550025,1917,TX,Y,1005,0.016,0.01
TX1010769,13745,TX,Y,2950,0.083,0.08
TX1520265,115,TX,Y,1025,5.1,4
TX1590007,292,TX,Y,1005,0.015,0.01
TX1590007,292,TX,Y,1005,0.018,0.01
TX1650084,195,TX,Y,1005,0.011,0.01
TX1520225,46,TX,Y,1040,12,10
TX1550127,234,TX,Y,1005,0.015,0.01
TX1600001,2114,TX,Y,4010,6,5
TX1520039,81,TX,Y,1025,4.8,4
OH2500612,180,OH,Y,1005,0.016,0.01
NY3905466,35,NY,Y,1017,775,250
TX1380011,264,TX,Y,1040,16,10
TX1500011,120,TX,Y,4000,78,15
TX1520064,72,TX,Y,4006,69,30
TX1390014,642,TX,Y,2456,0.068,0.06
TX0680013,126,TX,Y,1040,14,10
TX0680013,126,TX,Y,1040,13,10
TX1520039,81,TX,Y,1005,0.019,0.01
TX1520005,3600,TX,Y,1025,5,4
TX1090017,1590,TX,Y,1005,0.012,0.01
TX1370007,729,TX,Y,4006,76,30
TX0750014,462,TX,Y,1005,0.013,0.01
TX0700023,735,TX,Y,2950,0.082,0.08
TX0830011,300,TX,Y,1005,0.034,0.01
TX0830011,300,TX,Y,1005,0.014,0.01
TX0730016,420,TX,Y,1005,0.023,0.01
VT0005653,97,VT,Y,4010,6,5
TX1650135,28,TX,Y,1040,17,10
TX1520198,70,TX,Y,4006,52,30
TX1540001,5371,TX,Y,4000,20,15
TX1540001,5371,TX,Y,4010,15,5
TX1670013,130,TX,Y,1040,14,10
TX1520152,216,TX,Y,1025,4.6,4
TX1520152,216,TX,Y,1025,4.3,4
TX1520152,216,TX,Y,4006,35,30
TX1520192,60,TX,Y,1005,0.014,0.01
TX1540004,372,TX,Y,4010,7,5
TX1540004,372,TX,Y,4010,8,5
TX1010422,93,TX,Y,4000,17,15
TX1040002,250,TX,Y,2950,0.174,0.08
TX1520067,125,TX,Y,1005,0.013,0.01
TX1080029,138855,TX,Y,2950,0.102,0.08
TX1100011,200,TX,Y,1040,15,10
TX1100011,200,TX,Y,1040,17,10
TX1330135,108,TX,Y,4000,18,15
TX1330135,108,TX,Y,4000,18,15
TX1500033,69,TX,Y,1075,0.005,0.004
TX1070150,444,TX,Y,2456,0.062,0.06
TX1140002,3700,TX,Y,2950,0.108,0.08
TX1520039,81,TX,Y,1005,0.018,0.01
TX1240001,5300,TX,Y,1005,0.023,0.01
TX1300002,2691,TX,Y,4000,18,15
TX1300002,2691,TX,Y,4010,6,5
TX1300002,2691,TX,Y,4010,7,5
TX1520005,3600,TX,Y,1025,4.8,4
TX1520005,3600,TX,Y,1025,10.6,4
TX1370028,60,TX,Y,1005,0.012,0.01
TX0830018,53,TX,Y,1040,15,10
TX1650111,138,TX,Y,1040,11,10
TX0710019,3600,TX,Y,1005,0.013,0.01
TX1950004,300,TX,Y,2950,0.086,0.08
TX1780019,183,TX,Y,2950,0.082,0.08
TX1840003,3323,TX,Y,2456,0.064,0.06
TX1950004,300,TX,Y,2950,0.102,0.08
TX1870149,268,TX,Y,1005,0.014,0.01
TX2010016,2346,TX,Y,2456,0.062,0.06
TX2040024,2257,TX,Y,1005,0.013,0.01
TX1870105,1897,TX,Y,1005,0.019,0.01
SC4120001,3558,SC,Y,2950,0.081,0.08
SC4120001,3558,SC,Y,2950,0.085,0.08
TX0480012,273,TX,Y,2950,0.17,0.08
TX0280013,3045,TX,Y,2950,0.086,0.08
TX0200412,1050,TX,Y,1005,0.046,0.01
TX0200570,150,TX,Y,1005,0.054,0.01
TX0360004,132,TX,Y,1005,0.012,0.01
TX0030007,110,TX,Y,2950,0.256,0.08
TX0230002,423,TX,Y,1040,14,10
TX0230002,423,TX,Y,1040,15,10
TX0270080,111,TX,Y,4000,78,15
TX0240001,7500,TX,Y,1045,0.06,0.05
PR0003333,25573,PR,Y,2456,0.075,0.06
TX0100015,182,TX,Y,4010,6,5
TX0200624,129,TX,Y,1005,0.014,0.01
TX0270014,333,TX,Y,4010,36,5
PR0002591,1064730,PR,Y,2456,0.074,0.06
TX0270018,171,TX,Y,4010,9,5
TX0270021,312,TX,Y,4010,306,5
TX0450043,50,TX,Y,1040,12,10
TX0480011,165,TX,Y,1040,23,10
TX0390001,3142,TX,Y,2950,0.089,0.08
TX0020001,11088,TX,Y,1005,0.03,0.01
TX0170010,300,TX,Y,1025,5.4,4
TX0270014,333,TX,Y,4010,38,5
TX0180002,1493,TX,Y,2950,0.1,0.08
SC4420001,7402,SC,Y,2950,0.084,0.08
SC4420001,7402,SC,Y,2950,0.126,0.08
TX0270041,258,TX,Y,4000,27,15
TX0370028,1350,TX,Y,2950,0.088,0.08
TX0310007,24250,TX,Y,2950,0.081,0.08
TX0220018,942,TX,Y,4010,9,5
TX0370018,5286,TX,Y,2950,0.083,0.08
TX0370018,5286,TX,Y,2950,0.113,0.08
TN0004406,27,TN,Y,3000,64.5,1
TX0030027,571,TX,Y,2950,0.131,0.08
PR0003303,34615,PR,Y,2456,0.065,0.06
TX0140005,85884,TX,Y,2950,0.104,0.08
TX0160002,3192,TX,Y,2950,0.087,0.08
VA3001100,2380,VA,Y,1005,0.016,0.01
VA4119500,55,VA,Y,2950,0.23,0.08
VT0005031,140,VT,Y,2950,0.088,0.08
VT0005240,63,VT,Y,4010,7,5
VT0005324,180,VT,Y,4006,22,20
VA3093118,202,VA,Y,1025,5.1,4
VA3093118,202,VA,Y,1025,4.5,4
VA3093150,36,VA,Y,1025,4.5,4
SC3520002,8500,SC,Y,2950,0.094,0.08
SC3520002,8500,SC,Y,2950,0.081,0.08
VT0005126,1700,VT,Y,2456,0.064,0.06
VA3093180,108,VA,Y,1025,5,4
VA3093180,108,VA,Y,1025,4.9,4
VA2171075,84,VA,Y,3000,2,1
VA3093316,386,VA,Y,1025,4.5,4
VA1185695,4564,VA,Y,2456,0.066,0.06
VA1077240,484,VA,Y,2456,71,60
TX0480011,165,TX,Y,1040,35,10
TX0480012,273,TX,Y,2950,0.097,0.08
TX0200038,711,TX,Y,2950,0.089,0.08
TX0270041,258,TX,Y,4010,19,5
TX0270041,258,TX,Y,4010,19,5
VA5515050,6946,VA,Y,2456,0.067,0.06
VT0005228,2000,VT,Y,2950,0.105,0.08
VA2109450,1555,VA,Y,2456,0.077,0.06
NV0000147,60,NV,Y,1005,0.035,0.01
NV0000147,60,NV,Y,1005,0.02,0.01
NV0000349,150,NV,Y,1005,0.211,0.01
NY1900026,8000,NY,Y,2950,88.8,80
CA2000552,150,CA,Y,1005,0.19,0.01
CA2000552,150,CA,Y,1005,0.046,0.01
CA2400165,135,CA,Y,1005,16,10
CA2000567,796,CA,Y,4006,26.3,20
CA2000567,796,CA,Y,4006,20.5,20
CA2000834,200,CA,Y,1040,46.7,45
CA2400333,46,CA,Y,1040,14,10
CA2410002,7452,CA,Y,2950,0.0925,0.08
CA2410002,7452,CA,Y,2950,150,80
CA2410018,1308,CA,Y,2950,0.0867,0.08
AZ0411301,56,AZ,Y,1005,0.013,0.01
WI4050726,495,WI,Y,4010,5.94,5.5
CA2010012,307,CA,Y,1040,66.7,45
CA2010012,307,CA,Y,4006,41.3,20
CA2010801,3501,CA,Y,1005,13,10
CA1910246,1500,CA,Y,1005,0.015,0.01
NY5122757,100,NY,Y,1017,277,250
WI1132437,25,WI,Y,4010,5.88,5.5
WI4590671,25,WI,Y,1038,24.45,10.5
WA53SP280,213,WA,Y,100,1.49,1
CA1000177,85,CA,Y,2950,0.11,0.08
CA1000177,85,CA,Y,2950,0.0865,0.08
CA1000042,193,CA,Y,4109,25.4,15
CA1510027,1036,CA,Y,1005,0.046,0.01
CA1700568,550,CA,Y,2950,0.128,0.08
CA1510052,600,CA,Y,1005,0.033,0.01
CA1510054,642,CA,Y,1025,3,2
CA1700716,41,CA,Y,1011,0.011,0.01
CA1500540,109,CA,Y,1005,0.013,0.01
CA1400006,350,CA,Y,4006,25,20
CA1502724,75,CA,Y,1005,0.064,0.01
CA1502724,75,CA,Y,1005,0.088,0.01
CA1502744,39,CA,Y,1005,0.011,0.01
CA1500544,365,CA,Y,1005,0.022,0.01
CA1400037,60,CA,Y,1005,0.054,0.01
CA3200104,657,CA,Y,4006,22.7,20
AZ0412001,1565,AZ,Y,1005,0.019,0.01
AZ0414022,2882,AZ,Y,2950,0.095,0.08
CA3600036,1000,CA,Y,1005,22,10
CA3600184,25,CA,Y,4006,30.4,20
CA3400332,200,CA,Y,1005,0.03025,0.01
CA3400332,200,CA,Y,1005,0.027,0.01
AZ0413151,40,AZ,Y,1005,0.035,0.01
AZ0414361,150,AZ,Y,1005,0.014,0.01
AZ0414361,150,AZ,Y,1005,0.015,0.01
CA1009281,25,CA,Y,2950,0.0883,0.08
CA1009281,25,CA,Y,2950,0.163,0.08
CA1010028,3145,CA,Y,1005,0.038,0.01
CA1009091,275,CA,Y,1005,0.022,0.01
CA1009091,275,CA,Y,1005,0.0215,0.01
CA0706049,60,CA,Y,1038,60,10
CA1000178,225,CA,Y,2456,0.0608,0.06
CA1000057,96,CA,Y,1040,11.5,10
CA1009028,160,CA,Y,2950,0.131,0.08
CA1009028,160,CA,Y,2950,0.119,0.08
CA1009028,160,CA,Y,2950,0.107,0.08
CA1500571,73,CA,Y,1005,0.03,0.01
CA1502229,887,CA,Y,1040,11,10
CA1502231,940,CA,Y,1005,0.011,0.01
CA1502231,940,CA,Y,1005,0.011,0.01
CA1500393,238,CA,Y,4006,22,20
CA1502232,175,CA,Y,4006,39,20
CA2701503,90,CA,Y,1005,0.017,0.01
CA2701036,60,CA,Y,1040,33,10
CA2700612,162,CA,Y,1005,0.011,0.01
CA2701068,150,CA,Y,1040,69,45
AZ0413025,10895,AZ,Y,1005,0.016,0.01
CA3400419,75,CA,Y,1040,46,45
CA3400433,40,CA,Y,1005,25,0.01
AZ0413025,10895,AZ,Y,1005,0.016,0.01
AZ0413513,675,AZ,Y,1005,0.019,0.01
CA1010051,772,CA,Y,2950,0.086,0.08
CA1009039,25,CA,Y,2950,0.2,0.08
CA1009051,50,CA,Y,2950,0.127,0.08
CA2000592,30,CA,Y,4006,176.75,20
CA1610005,26093,CA,Y,2950,0.106,0.08
CA1610005,26093,CA,Y,1005,0.0236,0.01
CA1610005,26093,CA,Y,1005,0.024,0.01
CA1610005,26093,CA,Y,2950,0.0904,0.08
CA1610005,26093,CA,Y,2950,0.138,0.08
CA1610005,26093,CA,Y,2950,0.155,0.08
CA1610700,12000,CA,Y,2950,0.1007,0.08
CA1500405,112,CA,Y,1005,0.031,0.01
CA1502012,47,CA,Y,1040,13,10
CA1500424,174,CA,Y,1005,0.017,0.01
CA1510001,21947,CA,Y,1005,0.03,0.01
CA1500436,74,CA,Y,1005,0.082,0.01
CA1502154,800,CA,Y,1005,0.018,0.01
CA1502383,32,CA,Y,1005,0.013,0.01
CA1502398,30,CA,Y,1040,53,45
CA2701241,41,CA,Y,1040,173,45
CA2701241,41,CA,Y,1040,18.3,10
CA2000293,300,CA,Y,1005,0.0102,0.01
CA2110001,1394,CA,Y,2950,0.088,0.08
CA2000502,250,CA,Y,1005,0.019,0.01
CA2000506,200,CA,Y,1005,0.025,0.01
CA2000506,200,CA,Y,4006,264,20
CA2000619,43,CA,Y,1005,0.015,0.01
CA2000619,43,CA,Y,1005,0.0132,0.01
AZ0413071,390,AZ,Y,1005,0.033,0.01
AZ0410330,110,AZ,Y,1040,20,10
AZ0411132,30,AZ,Y,1040,14,10
AZ0414075,143,AZ,Y,4006,32,30
AZ0415123,162,AZ,Y,2950,0.09,0.08
CA1500461,68,CA,Y,1005,0.084,0.01
CA1500464,280,CA,Y,1040,60,45
CA0707615,49,CA,Y,1005,0.025,0.01
CA2700738,100,CA,Y,1040,74,45
CA1000238,75,CA,Y,1005,0.0305,0.01
CA1000445,63,CA,Y,4006,26,20
CA1000536,125,CA,Y,2950,0.18,0.08
CA1000542,60,CA,Y,4006,22.8,20
CA1510014,4200,CA,Y,1005,0.015,0.01
AZ0407713,84,AZ,Y,1005,0.015,0.01
CT0180111,78,CT,Y,4006,39,30
GA2750069,65,GA,Y,1005,11,10
IL3057844,1200,IL,Y,1005,0.013,0.01
IA8278802,17,IA,Y,3000,100,10
IL0975736,50,IL,Y,4010,11,5
IL0975736,50,IL,Y,4000,16,15
IL0975736,50,IL,Y,4010,8,5
IN2700012,46,IN,Y,1005,0.014,0.01
IL2010300,147051,IL,Y,4010,8,5
IA2500600,200,IA,Y,3000,40,10
IA2500600,200,IA,Y,3000,80,10
IN2140802,57,IN,Y,1040,11.2,10
AZ0411712,150,AZ,Y,4006,116,30
AZ0411712,150,AZ,Y,1005,0.012,0.01
IA0900601,150,IA,Y,3000,10,1
ID1090085,98,ID,Y,1005,0.015,0.01
GA2690005,94,GA,Y,4010,7,5
GA2690005,94,GA,Y,4010,7,5
ID1280259,43,ID,Y,1005,0.024,0.01
GA2370002,91,GA,Y,3000,50,10
IL1630600,5107,IL,Y,2950,0.1,0.08
KS2117703,500,KS,Y,2456,0.072,0.06
KS2005502,970,KS,Y,4006,35,30
KS2005502,970,KS,Y,4006,32,30
KS2005502,970,KS,Y,4006,31,30
KS2004902,321,KS,Y,2456,144,60
KS2013312,464,KS,Y,2950,0.083,0.08
IL2015495,970,IL,Y,4010,7,5
KS2012301,3726,KS,Y,2950,0.09,0.08
KS2012301,3726,KS,Y,2950,0.102,0.08
KS2012301,3726,KS,Y,2950,0.097,0.08
KS2012301,3726,KS,Y,2950,0.084,0.08
IL0370200,2100,IL,Y,4010,6,5
IL0735500,260,IL,Y,1005,0.045,0.01
KS2002503,69,KS,Y,1005,0.016,0.01
KS2004903,302,KS,Y,2456,0.323,0.06
KS2001305,3134,KS,Y,1040,11,10
KS2012520,294,KS,Y,2456,0.255,0.06
IL1130250,550,IL,Y,1005,0.019,0.01
IL1130250,550,IL,Y,1005,0.04,0.01
KS2009505,450,KS,Y,1040,15,10
KS2020510,808,KS,Y,2456,0.126,0.06
KS2002703,118,KS,Y,1040,13,10
KS2004904,187,KS,Y,2950,0.137,0.08
KS2004906,206,KS,Y,2950,0.086,0.08
IL3001883,600,IL,Y,1005,0.02,0.01
IL1130450,1183,IL,Y,1005,0.017,0.01
IL1195110,3387,IL,Y,2950,0.088,0.08
IL1430450,259,IL,Y,4010,10,5
IL3134080,25,IL,Y,1040,13,10
KS2005909,2960,KS,Y,2950,0.09,0.08
IL0195945,375,IL,Y,1005,0.011,0.01
KS2009703,683,KS,Y,1040,12,10
KS2007708,110,KS,Y,1040,12,10
KS2007708,110,KS,Y,1040,12,10
KS2001905,135,KS,Y,2456,0.07,0.06
KS2017708,6073,KS,Y,2456,0.066,0.06
IL2010350,7685,IL,Y,4010,6,5
IN2570164,85,IN,Y,1040,19,10
IL0990650,1400,IL,Y,4010,9,5
IL1350020,2075,IL,Y,2456,0.061,0.06
KS2003102,1146,KS,Y,2950,0.083,0.08
IL0610150,1200,IL,Y,2456,0.09,0.06
KS2007308,230,KS,Y,2456,0.185,0.06
KS2019101,1429,KS,Y,1040,11,10
KS2003903,1725,KS,Y,4006,51,30
KS2003903,1725,KS,Y,1005,0.011,0.01
IL0935150,167,IL,Y,4010,9,5
KS2015501,653,KS,Y,1040,15,10
KS2017717,2675,KS,Y,2456,0.066,0.06
IN5283009,470,IN,Y,1005,0.0108,0.01
KS2001301,225,KS,Y,1040,11,10
KS2001301,225,KS,Y,1040,11,10
KS2005309,2626,KS,Y,2950,0.086,0.08
KS2007308,230,KS,Y,2456,0.467,0.06
IN2700831,65,IN,Y,1005,0.017,0.01
WI2686118,290,WI,Y,1005,0.01165,0.0105
WI2650399,610,WI,Y,1005,0.02175,0.0105
WI2680238,70718,WI,Y,4010,6.46,5.5
WY5600636,701,WY,Y,2950,0.115,0.08
WI2680233,10573,WI,Y,4010,6.62,5.5
AK2242783,147,AK,Y,1005,0.018,0.01
AK2272004,617,AK,Y,2456,0.072,0.06
AK2262351,400,AK,Y,2456,0.086,0.06
AK2340060,3234,AK,Y,2456,0.069,0.06
AK2340214,150,AK,Y,2950,0.26,0.08
AL0000283,1929,AL,Y,2456,0.073,0.06
KY0690278,5423,KY,Y,2456,0.068,0.06
KY0690278,5423,KY,Y,2456,0.063,0.06
AK2340117,452,AK,Y,2950,0.15,0.08
AK2300183,76,AK,Y,2950,0.311,0.08
AK2300183,76,AK,Y,2456,0.107,0.06
AL0000618,480,AL,Y,3000,17,4
AK2340484,572,AK,Y,2950,0.162,0.08
LA2005177,50,LA,Y,3000,100,10
ME0007378,75,ME,Y,4006,142.5,30
KY0770566,3029,KY,Y,2456,0.094,0.06
KY0770566,3029,KY,Y,2950,0.103,0.08
ME0090930,4375,ME,Y,2456,0.0953,0.06
KY0131012,5068,KY,Y,2456,0.062,0.06
KY0870246,2471,KY,Y,2456,0.084,0.06
ME0016855,50,ME,Y,1040,11,10
ME0091000,1750,ME,Y,2456,0.0795,0.06
KY0410107,2367,KY,Y,2456,0.079,0.06
KY0800273,9504,KY,Y,2456,0.104,0.06
MD0050205,164,MD,Y,1005,0.014625,0.01
MD0050205,164,MD,Y,1005,0.011,0.01
LA1073112,188,LA,Y,2950,238,80
LA1127023,840,LA,Y,2950,403,80
LA1127023,840,LA,Y,2456,0.076,0.06
LA1017004,1132,LA,Y,2950,90,80
LA1127022,783,LA,Y,2950,329,80
KY0960112,5515,KY,Y,2456,0.078,0.06
KY0900323,13365,KY,Y,2456,0.061,0.06
LA1013002,1860,LA,Y,2456,67,60
LA1021004,2640,LA,Y,2950,0.144,0.08
LA1069006,7500,LA,Y,2950,92,80
LA1099023,75,LA,Y,1005,17,10
LA1099029,150,LA,Y,1005,12,10
LA1099029,150,LA,Y,1005,11,10
LA1073038,1791,LA,Y,2950,88,80
KY0920181,3119,KY,Y,2456,0.066,0.06
KY0920181,3119,KY,Y,2456,0.062,0.06
KY1170073,1654,KY,Y,2456,0.069,0.06
KY1170104,1253,KY,Y,2456,0.062,0.06
LA1049031,288,LA,Y,2950,0.281,0.08
LA1075006,9222,LA,Y,2950,93,80
LA1095003,12577,LA,Y,2950,90,80
IN2460350,146,IN,Y,1040,12,10
IN2710122,52,IN,Y,1038,10.5,10
LA1113029,1251,LA,Y,2950,172,80
LA1059010,792,LA,Y,2950,114,80
LA1111010,1635,LA,Y,2950,192,80
LA1015016,2733,LA,Y,2950,260,80
MA3078001,40,MA,Y,1039,2.34,2
IN5203005,140,IN,Y,1040,25,10
KY0910065,2059,KY,Y,2456,0.061,0.06
LA1023012,1376,LA,Y,2950,86,80
LA1015014,87,LA,Y,3000,30,1
LA1097018,2574,LA,Y,2950,94,80
KY0890106,888,KY,Y,2456,0.065,0.06
KY0890106,888,KY,Y,2456,0.064,0.06
IN5272001,6737,IN,Y,2456,83.7,60
LA1029006,1920,LA,Y,2456,91,60
LA1029006,1920,LA,Y,2456,98,60
LA1029006,1920,LA,Y,2456,101,60
LA1059019,90,LA,Y,2950,102,80
LA1061003,1218,LA,Y,2950,155,80
LA1085046,2328,LA,Y,2950,0.085,0.08
LA1029009,855,LA,Y,2950,104,80
LA1029009,855,LA,Y,2950,0.091,0.08
IN5243063,39,IN,Y,1005,0.01325,0.01
IN2460072,39,IN,Y,1040,11,10
IN5247003,5000,IN,Y,2950,0.109,0.08
IN5269006,1784,IN,Y,2456,0.069,0.06
LA1061008,1530,LA,Y,2950,0.111,0.08
LA1085053,2805,LA,Y,2950,98,80
LA1085058,450,LA,Y,2950,0.116,0.08
LA1111015,1626,LA,Y,2950,337,80
LA1127007,499,LA,Y,2950,294,80
LA1029014,90,LA,Y,2950,123,80
LA1029014,90,LA,Y,2456,77,60
LA1029014,90,LA,Y,2456,72,60
LA1061024,3300,LA,Y,2950,93,80
LA1073071,11330,LA,Y,2456,0.072,0.06
IN2441004,53,IN,Y,1040,11,10
LA1099002,9690,LA,Y,2950,86.8,80
LA1107004,1761,LA,Y,2456,0.062,0.06
KY0971007,875,KY,Y,2456,0.077,0.06
LA1073020,8463,LA,Y,2950,108,80
LA1055087,54,LA,Y,3000,3,1
MS0360022,795,MS,Y,3000,80,1
MO5021168,600,MO,Y,4010,7.83,5
MT0003932,80,MT,Y,1005,0.042,0.01
MT0002988,90,MT,Y,2950,102.3,80
MO5010446,4532,MO,Y,2456,64,60
MO5010449,417,MO,Y,4000,18.98,15
MO4031206,450,MO,Y,4010,7.28,5
MO4031453,40,MO,Y,4010,7.48,5
MS0280018,559,MS,Y,2950,0.11,0.08
MS0170031,375,MS,Y,3000,22,1
MS0050017,388,MS,Y,1005,0.014,0.01
MO4048064,75,MO,Y,4010,6.45,5
MS0250020,2894,MS,Y,2456,0.064,0.06
MS0360027,186,MS,Y,3000,80,1
MS0250029,1536,MS,Y,2456,0.071,0.06
LA1017026,2199,LA,Y,2456,0.147,0.06
LA1021011,486,LA,Y,2456,0.156,0.06
MO6010902,206,MO,Y,4000,16.53,15
MO4010656,17266,MO,Y,2456,64.83,60
WV3302816,80,WV,Y,100,2,1
41200003,2709,4,Y,2950,184.5,80
FL6512204,62,FL,Y,3000,3.25,1
AK2211229,350,AK,Y,1005,0.014,0.01
WV3302831,84,WV,Y,3000,13,10
NJ0805003,100,NJ,Y,4000,21,15
NC0160176,43,NC,Y,3000,1,0.1
OK3006115,1750,OK,Y,2950,0.093,0.08
OK3001214,850,OK,Y,2950,0.109,0.08
OK3005721,561,OK,Y,2950,0.172,0.08
NC0156532,300,NC,Y,1005,0.012,0.01
OK3006122,210,OK,Y,2950,0.311,0.08
OH3500711,861,OH,Y,2456,0.08,0.06
OK4001138,89,OK,Y,1025,4.2,4
OK4001138,89,OK,Y,1025,5,4
OK4001138,89,OK,Y,1025,4.2,4
OK3005303,205,OK,Y,2950,0.112,0.08
OK3005303,205,OK,Y,2456,0.069,0.06
OK3005722,1424,OK,Y,2456,0.071,0.06
MT0004727,145,MT,Y,1005,0.012,0.01
AK2220189,14,AK,Y,1005,0.029,0.01
NC0105108,653,NC,Y,4006,30.4,20.1
MT0004058,114,MT,Y,4000,19.9,15
NJ0614005,1600,NJ,Y,1040,12,10
OH2000903,1660,OH,Y,2950,0.083,0.08
NC0150129,66,NC,Y,3000,5,1
NJ0601001,22770,NJ,Y,4000,23,15
OK3006111,889,OK,Y,2950,0.111,0.08
OH6901603,343,OH,Y,2950,0.114,0.08
OK2007104,375,OK,Y,2950,0.113,0.08
OK3001005,159,OK,Y,2950,0.109,0.08
OK3003401,8276,OK,Y,2950,0.135,0.08
OK1010412,3000,OK,Y,2456,0.117,0.06
OK3004801,1847,OK,Y,2950,0.085,0.08
OK3005902,225,OK,Y,3000,40,1
OK3006310,402,OK,Y,2950,0.2,0.08
OK3007338,106,OK,Y,2456,0.083,0.06
OK3007338,106,OK,Y,2950,0.102,0.08
OH6001411,6540,OH,Y,2950,0.097,0.08
OK1020404,19702,OK,Y,2950,0.087,0.08
OK1020405,2100,OK,Y,2950,0.114,0.08
OK1020709,6096,OK,Y,2950,0.087,0.08
OK1020709,6096,OK,Y,2950,0.15,0.08
OK1021210,3262,OK,Y,2950,0.256,0.08
OK1021210,3262,OK,Y,2950,0.237,0.08
OK1021210,3262,OK,Y,2456,0.069,0.06
OK1021210,3262,OK,Y,2950,0.201,0.08
OK2001801,800,OK,Y,4000,25,15
OK2001801,800,OK,Y,4010,6,5
OK2002521,756,OK,Y,2950,0.184,0.08
OK2002901,2264,OK,Y,1038,13,10
OK1020709,6096,OK,Y,2456,0.086,0.06
OH3001212,4615,OH,Y,2950,0.083,0.08
OK3004104,881,OK,Y,2456,0.062,0.06
OK3004107,575,OK,Y,2950,0.135,0.08
OH7601412,140,OH,Y,1005,0.012,0.01
NY6000611,60,NY,Y,2950,96.1,80
OK3003908,175,OK,Y,2950,0.147,0.08
NY5701548,10,NY,Y,1005,12.1,10
OK3005107,4135,OK,Y,2950,0.088,0.08
OK3005108,772,OK,Y,2950,0.11,0.08
OK3005605,1890,OK,Y,2950,0.113,0.08
OK3005607,625,OK,Y,2950,0.108,0.08
OK3006101,2300,OK,Y,2950,0.094,0.08
OK2007107,1500,OK,Y,2950,0.096,0.08
OK3001920,575,OK,Y,2950,0.09,0.08
OK3004109,265,OK,Y,2950,0.116,0.08
OK3004109,265,OK,Y,2950,0.097,0.08
OK3000303,1105,OK,Y,2950,0.128,0.08
OK3002601,890,OK,Y,2950,0.098,0.08
